ZCTA,Population_65plus,Median_Income,Heart_Disease_Prevalence,Diabetes_Prevalence,Obesity_Prevalence,Arthritis_Prevalence
32718,248,137011,5.9,12.6,26.0,31.0
32719,4533,42928,8.8,16.1,22.4,19.7
32720,1233,144777,10.9,15.2,21.7,25.7
32721,453,142058,14.1,12.5,46.0,38.9
32722,1207,49484,10.4,6.9,31.8,39.8
32723,2702,84761,13.0,18.7,22.5,24.5
32724,2213,149059,11.4,17.0,47.4,18.6
32725,4194,38293,4.2,13.4,32.0,24.7
32726,3785,146045,13.7,23.5,45.0,23.8
32727,3306,117825,5.4,20.1,27.7,36.6
32728,1209,58874,7.4,12.3,27.4,21.4
32729,4279,68412,13.1,6.1,49.2,33.8
32730,2077,144396,14.8,21.0,27.2,21.0
32731,326,130481,6.7,13.8,47.1,27.4
32732,3039,80119,7.6,14.4,32.1,17.5
32733,1112,36543,8.8,16.7,27.6,28.5
32734,4215,74432,9.0,18.2,34.5,31.7
32735,3206,34907,12.0,17.2,29.0,24.5
32736,4036,34305,12.8,10.6,21.1,28.3
32737,2902,133672,14.9,8.6,24.7,30.3
32738,1566,62172,12.7,5.6,24.0,31.0
32739,3088,100715,6.6,5.3,34.8,25.9
32740,369,93557,7.3,22.8,26.9,35.4
32741,3906,77222,10.4,24.9,23.3,30.7
32742,1631,100256,11.2,12.2,20.6,22.4
32743,403,101567,4.1,9.3,25.9,25.4
32744,2032,37570,7.1,13.0,43.4,16.5
32745,2140,91666,5.4,7.1,43.1,37.0
32746,4121,80450,9.1,17.6,48.1,37.2
32747,241,65791,5.0,9.5,39.1,30.9
32748,908,65384,10.0,11.3,28.8,19.0
32749,1047,120611,8.6,22.1,36.6,28.2
32750,4051,122062,7.8,16.4,31.8,19.6
32751,3512,69364,10.8,7.7,23.2,33.3
32752,2392,97275,8.0,6.9,24.9,36.9
32753,865,120077,7.8,18.1,41.4,24.7
32754,3023,74059,10.8,8.3,49.0,18.7
32755,1038,81395,3.7,8.9,40.0,39.9
32756,2596,47468,8.2,17.0,40.2,17.4
32757,3662,86700,5.3,23.2,44.1,23.5
32758,1362,98040,3.5,15.8,43.6,33.2
32759,642,85645,3.4,14.4,41.2,26.6
32760,2779,92465,5.0,22.2,44.4,32.2
32761,3054,122039,8.2,10.9,35.4,23.1
32762,3031,114047,9.8,5.7,24.3,36.3
32763,2881,135812,12.6,16.2,42.6,34.0
32764,4339,148572,10.3,7.6,26.7,39.3
32765,3091,35637,9.2,6.2,47.4,20.9
32766,2712,140401,3.4,6.9,22.2,18.5
32767,3748,134340,6.6,7.2,24.4,38.0
32768,1299,56131,11.3,18.1,33.5,35.2
32769,2217,29725,6.2,16.6,37.7,29.3
32770,2780,129848,10.1,11.4,36.5,29.3
32771,2948,117868,10.2,9.9,27.4,19.9
32772,4788,149609,6.7,5.0,28.4,35.0
32773,4762,141515,9.9,8.2,31.2,15.5
32774,4886,116633,4.4,16.5,32.3,16.7
32775,3781,147471,11.7,16.1,44.9,32.6
32776,3595,96853,3.3,19.7,21.4,23.0
32777,764,115412,3.4,5.7,43.9,38.4
32778,4601,127396,13.4,20.9,47.4,31.9
32779,3262,129550,10.0,16.6,43.1,39.1
32780,3465,89008,5.0,10.5,46.4,16.5
32781,1516,114251,10.2,13.7,39.5,29.3
32782,3208,140716,7.4,21.0,23.8,30.2
32783,616,127222,6.2,14.7,40.0,27.4
32784,949,104688,12.7,19.2,26.9,35.4
32785,2001,63488,8.7,13.1,38.7,23.6
32786,1007,39513,6.5,15.9,43.9,23.7
32787,415,35011,14.3,21.7,25.9,37.8
32788,3343,55573,5.0,14.9,46.2,29.5
32789,1607,92246,4.7,16.3,47.8,39.0
32790,4222,97864,4.2,13.4,21.6,37.4
32791,1618,70433,4.5,8.8,39.5,31.5
32792,4250,45576,6.0,24.5,36.6,19.0
32793,2034,113741,11.4,5.4,22.0,34.6
32794,4444,116271,11.1,7.5,38.6,30.7
32795,1901,123691,12.2,19.3,33.5,38.3
32796,2722,125207,9.9,19.8,21.2,31.1
32797,956,56722,8.9,8.1,41.9,15.6
32798,1976,111179,8.2,17.7,49.8,22.1
32799,1625,84242,13.5,22.7,42.0,32.9
32800,1516,67398,7.1,21.0,39.6,20.5
32801,3579,57457,13.7,5.1,47.2,39.6
32802,3971,54616,6.3,5.8,42.7,26.2
32803,1894,46160,4.9,14.3,44.4,20.4
32804,3165,91537,6.1,12.0,24.1,16.2
32805,2820,140847,9.0,6.9,23.0,37.9
32806,4304,45637,14.1,8.9,47.0,16.4
32807,3776,146229,5.1,23.9,47.3,21.6
32808,452,99540,10.0,12.4,26.6,30.0
32809,3331,55434,5.6,9.4,45.0,17.1
32810,1527,149269,11.1,8.2,48.8,23.6
32811,2292,30421,8.6,16.8,27.9,22.4
32812,1877,118122,11.8,14.3,25.0,29.8
32813,3636,43780,13.3,11.8,28.5,35.0
32814,1216,135985,7.0,12.4,39.1,36.9
32815,2420,42731,14.3,9.0,47.4,34.9
32816,633,121305,8.6,19.9,39.8,39.6
32817,1317,104171,14.2,20.0,26.2,30.3
32818,3088,42921,5.8,5.6,30.0,34.8
32819,2328,70898,13.8,9.3,35.0,17.0
32820,2079,141174,7.0,6.2,25.1,29.4
32821,2176,52722,12.0,6.8,41.3,25.1
32822,631,26782,14.6,24.1,42.4,16.4
32823,3176,43932,13.9,14.1,35.9,22.0
32824,2044,59518,8.6,9.0,38.0,31.9
32825,4335,64653,7.1,24.3,27.8,29.3
32826,3199,30873,10.4,14.5,28.7,27.1
32827,4457,67973,11.5,18.7,25.1,16.4
32828,3929,125539,9.5,24.1,35.9,18.1
32829,4214,54617,13.2,23.6,30.8,16.8
32830,2684,47656,3.7,24.3,27.4,37.3
32831,1648,94100,10.2,21.8,21.5,21.1
32832,1588,47624,9.3,19.0,36.3,35.2
32833,3759,54036,3.5,9.2,22.3,32.1
32834,327,68508,3.2,8.7,41.7,29.3
32835,4571,120396,10.3,12.1,37.8,24.9
32836,4931,79166,4.4,23.0,31.0,34.4
32837,4452,141912,12.2,9.9,39.7,35.6
32838,4896,48535,14.4,9.2,38.0,15.5
32839,798,128028,5.1,16.5,35.3,20.4
32840,537,88185,12.6,9.6,48.0,38.7
32841,1784,25969,10.1,16.6,48.9,36.7
32842,2253,33127,8.4,18.0,43.8,21.0
32843,4810,82616,10.8,12.1,45.7,22.9
32844,3014,57070,12.6,14.1,32.3,34.5
32845,3317,64310,14.6,14.3,48.8,17.6
32846,1059,149466,10.9,7.4,33.1,31.6
32847,1939,56130,12.0,7.2,45.1,20.6
32848,377,44208,10.3,8.0,48.2,37.4
32849,4320,38375,9.8,20.1,42.3,35.8
32850,3856,61286,3.8,20.4,24.1,15.9
32851,1443,45404,4.9,13.6,46.0,36.8
32852,4870,104076,7.6,5.5,23.5,25.6
32853,814,119712,10.8,5.3,47.3,30.8
32854,1605,46340,3.9,24.2,49.0,34.3
32855,4021,49361,9.5,9.6,41.8,16.2
32856,2814,102548,3.2,8.4,45.5,20.3
32857,1447,134280,12.2,6.7,22.2,26.6
32858,2542,148508,11.0,19.0,28.1,22.3
32859,4968,78497,9.2,19.5,39.9,27.1
32860,4060,40429,9.9,24.2,45.9,23.0
32861,1852,95143,14.2,21.9,47.0,26.7
32862,2605,57767,13.9,5.5,34.3,26.0
32863,1837,74496,12.5,21.3,29.2,29.1
32864,4269,29642,7.0,24.3,31.0,15.2
32865,1208,138936,4.3,15.5,32.4,21.2
32866,2779,132051,6.9,8.3,37.6,36.1
32867,1137,62850,12.0,9.6,41.5,24.0
32868,1011,29010,10.3,21.8,21.2,33.9
32869,4989,77071,11.5,24.3,40.5,31.5
32870,2196,106240,4.3,24.1,41.6,35.8
32871,3113,74611,4.9,14.9,40.4,31.7
32872,458,79378,11.0,17.3,44.9,17.4
32873,1176,89373,7.5,18.4,49.8,31.5
32874,2203,44172,7.4,13.5,30.8,32.7
32875,3627,109731,7.7,23.8,24.8,22.5
32876,2402,93651,12.6,21.4,45.2,35.9
32877,4200,52125,11.4,7.7,21.3,20.0
32878,1704,115021,4.3,7.6,25.4,20.0
32879,1175,128848,7.1,16.2,48.9,21.1
32880,4148,136512,11.1,15.7,47.0,38.4
32881,428,72152,14.7,5.4,31.3,24.6
32882,3332,147939,13.9,14.1,45.4,16.8
32883,3577,37864,6.0,24.0,25.1,25.4
32884,1102,36377,3.8,13.9,47.1,26.1
32885,4978,51370,9.9,18.4,32.7,35.0
32886,676,78596,7.9,19.1,27.9,27.3
32887,426,129845,5.2,5.6,45.2,38.4
32888,1627,108884,10.8,10.6,27.4,30.8
32889,2921,29769,4.9,23.8,28.5,38.6
32890,1565,67453,7.2,15.2,36.2,32.0
32891,3325,103499,12.5,24.6,35.8,38.1
32892,2381,121270,11.2,22.9,30.6,17.6
32893,4847,142284,10.3,10.6,37.9,17.7
32894,2480,29233,14.2,10.3,26.5,23.5
32895,594,89776,4.5,12.1,27.8,28.4
32896,1238,136409,11.3,15.2,30.5,37.2
32897,2516,105802,4.4,22.9,34.4,35.6
32898,1456,88021,4.6,15.0,39.7,27.4
32899,1253,109585,9.1,20.7,31.9,37.0
32900,3349,53752,3.3,16.6,36.3,19.7
32901,2242,119510,9.0,9.6,48.6,29.1
32902,3488,71353,3.1,13.4,25.6,18.8
32903,1224,65048,10.2,13.3,24.9,39.5
32904,901,60224,6.7,24.8,37.6,32.9
32905,2142,104778,4.0,16.0,48.7,31.9
32906,307,134263,12.4,6.5,42.4,38.5
32907,2754,121050,7.7,16.5,27.7,19.7
32908,572,60180,8.3,16.3,43.6,30.7
32909,1738,36254,7.5,14.6,29.7,16.8
32910,235,121496,4.0,11.4,29.9,26.7
32911,4456,84480,8.5,10.0,28.2,23.8
32912,1270,82014,11.0,9.1,37.7,32.1
32913,557,128695,13.8,6.8,20.0,24.5
32914,1536,89766,12.2,12.6,20.6,15.9
32915,3671,55184,4.0,19.4,42.2,19.4
32916,2248,65791,5.0,16.6,21.8,31.7
32917,4342,144028,3.5,5.3,42.5,27.7
32918,4912,133299,4.4,21.7,28.8,39.3
32919,606,81418,8.8,13.0,43.9,16.0
32920,2705,80866,5.6,19.1,38.8,40.0
32921,2483,99824,10.8,20.3,43.2,16.1
32922,545,48151,3.4,14.5,33.8,16.7
32923,2881,36940,13.3,20.8,45.5,25.4
32924,543,114375,11.1,17.2,29.1,22.2
32925,217,81248,14.6,20.9,28.5,26.0
32926,1640,82554,14.4,18.7,20.6,15.9
32927,2870,123837,11.3,8.3,26.2,32.7
32928,666,99668,4.9,9.8,30.0,24.9
32929,3702,86281,5.7,13.5,44.5,32.8
32930,2036,122362,6.3,12.6,23.9,25.3
32931,4283,132761,8.1,11.2,36.0,26.7
32932,1752,106931,9.9,14.3,28.2,36.4
32933,4671,84345,11.2,15.4,37.7,30.8
32934,4490,123820,3.9,23.2,50.0,17.9
32935,4915,87233,10.3,11.0,44.3,34.1
32936,4881,40475,3.7,6.1,26.4,35.6
32937,2786,54018,12.9,11.3,47.8,38.1
32938,1303,68027,3.5,19.3,30.3,38.4
32939,3037,26724,7.7,12.6,39.6,31.4
32940,505,59951,8.0,8.9,48.3,16.8
32941,4007,78693,9.8,12.7,45.7,28.1
32942,4314,114525,4.1,19.4,33.6,30.3
32943,4179,137463,14.2,6.9,23.6,39.0
32944,412,73697,7.6,18.9,34.2,32.5
32945,262,88425,7.8,7.7,39.0,24.5
32946,1628,148052,5.9,24.6,26.8,19.1
32947,4488,138344,12.4,13.9,23.7,23.1
32948,4885,105388,3.1,12.8,49.0,29.9
32949,1665,135750,4.3,16.7,44.3,24.6
32950,4868,35006,8.6,7.9,37.4,27.4
32951,498,137020,14.6,11.7,37.2,33.5
32952,3686,97191,3.4,16.4,42.6,34.0
32953,1147,124979,3.7,6.4,42.5,36.4
32954,2042,49579,11.6,10.1,25.3,30.9
32955,3230,141298,11.8,14.9,29.4,21.8
32956,2896,27793,13.8,18.5,39.4,19.3
32957,339,113167,9.9,11.2,42.6,35.8
32958,2458,51996,7.8,17.5,21.5,31.0
32959,771,112688,8.4,10.0,41.3,24.8
32960,2719,29377,8.2,13.7,20.4,20.7
32961,2561,134286,14.7,13.4,28.6,20.1
32962,3493,35522,7.6,5.7,48.6,28.5
32963,501,124804,4.2,23.8,33.0,23.5
32964,2206,139413,6.5,20.1,34.7,25.1
32965,4248,29330,14.5,16.7,42.2,39.3
32966,1187,108645,8.1,11.5,37.5,35.2
32967,1242,106073,6.8,21.5,29.1,39.4
32968,4481,45312,6.7,19.1,37.7,30.7
32969,2165,119545,3.1,7.8,36.3,16.9
32970,4008,40861,10.6,16.3,23.9,19.6
32971,4355,46725,11.7,10.3,42.3,33.6
32972,4059,58223,7.2,19.5,38.2,37.1
32973,241,106621,13.5,13.4,21.9,18.3
32974,496,56444,11.9,10.1,24.3,33.9
32975,2727,149798,10.2,23.4,23.9,15.8
32976,4729,141070,11.4,23.2,22.1,23.8
32977,1655,103233,12.2,21.4,26.3,19.8
32978,2608,47108,9.3,6.9,37.2,16.6
32979,4481,51564,7.8,20.1,23.7,33.1
32980,1128,25557,4.5,6.6,26.6,26.0
32981,2276,37749,7.9,7.1,47.6,25.4
32982,770,90278,9.6,8.3,38.7,39.2
32983,4694,70246,14.4,18.8,37.0,23.7
32984,1955,47498,4.9,12.7,27.1,22.7
32985,3529,94526,12.1,21.9,35.6,24.7
32986,2178,108088,5.9,19.9,26.4,19.2
32987,2106,26367,14.5,20.3,35.8,22.6
32988,1788,102415,10.1,23.6,43.0,33.3
32989,4531,34791,8.2,16.9,38.6,35.0
32990,669,33348,7.2,22.1,28.9,26.2
32991,4794,118491,5.4,10.1,41.0,29.6
32992,1246,95525,11.6,23.4,30.5,37.6
32993,3874,79109,10.6,23.8,27.3,20.0
32994,964,48679,13.7,12.8,30.5,29.3
32995,4509,116159,10.2,11.7,34.9,18.3
32996,127,58698,5.0,11.0,42.0,23.3
32997,1129,89636,11.2,14.6,49.6,16.2
32998,2096,32342,13.5,18.2,49.5,18.7
32999,1441,116236,14.9,15.1,41.4,20.0
33000,1348,55770,11.2,15.6,22.0,18.1
33001,2236,124585,6.5,6.2,36.6,20.4
33002,2187,87100,9.8,22.9,25.6,23.6
33003,780,132624,9.2,8.5,30.1,23.1
33004,474,53228,9.1,19.4,36.1,20.9
33005,3469,133578,3.9,11.1,29.8,23.3
33006,3145,39763,5.3,14.4,43.6,15.1
33007,2437,41034,9.3,5.1,21.2,30.5
33008,905,90527,12.6,21.3,31.8,25.4
33009,3139,86778,5.2,24.2,41.6,28.0
33010,378,128119,5.0,7.5,49.5,26.9
33011,1505,75328,12.1,8.8,36.6,29.6
33012,887,107425,11.3,6.4,45.3,35.2
33013,1432,63991,8.8,6.6,34.7,34.1
33014,4472,40390,3.6,16.0,50.0,29.2
33015,3247,98952,8.7,8.3,46.7,22.9
33016,2445,127142,13.0,9.4,39.3,38.6
33017,3549,120440,3.1,14.0,36.1,15.9
33018,532,61820,4.2,14.6,47.9,19.3
33019,1109,82523,12.7,10.8,40.4,38.3
33020,3949,54090,9.3,24.6,46.8,28.5
33021,416,106392,10.9,7.3,33.7,28.3
33022,4316,74046,11.9,8.8,33.3,29.7
33023,1465,83672,6.6,13.6,49.2,19.3
33024,4499,70711,6.6,10.8,45.2,16.9
33025,1035,58509,6.2,21.7,36.2,19.6
33026,3618,29409,5.0,8.5,46.8,23.2
33027,3887,53465,6.7,19.3,22.6,36.9
33028,2868,112373,14.4,7.5,31.6,39.0
33029,595,40423,4.0,10.4,29.8,22.4
33030,3692,82651,5.9,19.8,46.5,35.2
33031,2332,129487,6.8,6.8,34.1,19.8
33032,4118,34458,4.8,23.2,34.0,35.2
33033,3035,105232,3.9,11.4,23.3,29.9
33034,4908,108188,4.9,11.7,38.2,36.8
33035,4545,98525,9.3,9.7,34.1,17.9
33036,2467,82201,10.2,22.4,24.6,27.4
33037,2684,126984,5.6,17.8,44.5,26.3
33038,1005,36220,9.0,5.9,38.1,30.9
33039,3327,32312,3.1,23.3,48.2,19.6
33040,1927,56619,10.2,23.6,35.2,38.3
33041,3822,45431,3.0,16.0,38.9,29.6
33042,2680,106463,10.7,11.3,30.5,39.5
33043,4697,67013,8.8,8.2,35.9,15.5
33044,1615,43027,4.3,10.2,30.3,17.4
33045,4722,100756,4.1,22.5,23.0,38.5
33046,4906,38217,3.1,9.1,22.4,23.4
33047,3103,85117,9.6,8.0,30.2,17.1
33048,211,98131,12.7,11.5,22.8,36.9
33049,1772,133521,13.3,11.0,25.8,35.2
33050,2402,121988,9.8,19.8,25.0,25.8
33051,1750,79653,13.6,12.7,42.2,18.7
33052,4495,67990,13.3,9.1,33.7,29.7
33053,2574,139116,11.4,7.9,21.8,18.7
33054,4095,85352,7.4,14.9,26.7,23.1
33055,1990,142351,12.9,24.0,22.0,36.9
33056,406,104028,7.7,13.3,26.5,32.8
33057,220,133504,7.8,5.7,39.9,33.8
33058,3201,37785,11.1,10.5,43.8,19.6
33059,1377,116774,14.1,11.6,45.0,16.9
33060,1527,129645,9.0,17.4,24.8,20.8
33061,3202,110334,5.1,22.4,40.9,32.4
33062,1285,25032,4.7,24.3,23.5,36.9
33063,1555,64245,6.6,9.7,48.8,28.7
33064,1279,125585,8.5,22.1,32.2,34.8
33065,1446,73675,6.6,6.9,21.1,27.9
33066,728,148409,11.5,16.3,24.1,35.4
33067,1314,95518,9.5,11.9,45.1,39.0
33068,2061,144602,7.9,7.4,30.2,17.1
33069,3095,105824,5.6,8.9,20.6,15.4
33070,4712,81039,10.3,10.4,38.8,39.2
33071,1647,119635,11.1,19.3,49.1,38.5
33072,2958,91825,12.4,24.8,21.0,18.3
33073,861,112020,14.9,5.6,41.1,33.6
33074,2466,108238,5.8,21.0,37.9,30.4
33075,4306,108383,3.2,15.2,20.2,26.0
33076,1941,108504,9.0,7.3,36.4,25.7
33077,1596,107489,14.1,9.6,24.8,25.1
33078,4019,138995,6.0,13.5,44.0,31.5
33079,3188,131341,12.1,19.5,29.9,35.6
33080,1343,115262,6.8,9.8,26.5,31.8
33081,4682,47150,7.7,17.8,31.6,26.0
33082,2143,98004,14.4,10.5,43.7,17.7
33083,3476,79125,8.5,21.5,27.7,20.3
33084,616,41728,11.7,11.1,36.1,37.2
33085,934,114398,9.6,21.4,40.7,32.9
33086,723,92195,12.2,11.4,29.0,26.6
33087,1147,56926,6.8,16.0,39.3,39.0
33088,1664,82036,13.5,20.8,48.6,22.6
33089,4082,58701,9.6,6.9,36.3,29.1
33090,596,122426,6.7,8.3,25.3,27.6
33091,2529,29716,3.5,24.1,39.1,25.2
33092,2363,78397,3.2,8.6,49.4,23.2
33093,642,103568,7.2,22.9,42.7,18.7
33094,1015,70322,5.6,15.3,26.7,26.5
33095,1901,128913,3.6,7.2,31.1,15.3
33096,3182,145962,9.6,14.5,22.9,24.4
33097,181,135738,14.9,16.2,34.9,32.1
33098,1279,97282,8.1,8.1,29.8,39.9
33099,265,39710,9.6,20.3,36.6,36.9
33100,2355,149388,5.6,7.3,24.5,20.5
33101,2171,94111,5.5,7.1,49.5,19.1
33102,906,60319,6.9,16.5,30.9,26.6
33103,2838,120450,13.0,21.7,35.4,20.5
33104,431,82338,14.5,17.3,50.0,25.3
33105,3690,55190,11.9,5.9,30.2,40.0
33106,1634,112585,3.2,13.7,31.1,36.7
33107,280,48562,8.3,19.4,44.1,30.5
33108,1416,115085,8.0,10.3,22.2,26.8
33109,1206,128684,14.2,18.9,27.9,26.9
33110,1689,107931,11.9,12.9,34.7,38.6
33111,2586,45550,11.6,24.3,37.2,19.2
33112,2690,114251,9.8,14.7,44.8,16.9
33113,2340,101036,10.8,22.0,42.5,25.5
33114,587,70751,11.4,12.0,41.6,26.4
33115,711,88108,9.6,19.8,31.6,37.8
33116,3520,145602,13.1,11.5,49.2,38.9
33117,3294,124164,3.4,10.7,44.9,20.9
33118,1497,51010,14.3,8.5,34.1,20.3
33119,1556,26439,12.3,17.8,30.3,28.8
33120,2293,61184,9.3,14.6,20.1,39.6
33121,3174,28953,13.3,12.2,31.6,34.4
33122,1437,57609,12.9,6.1,21.6,16.5
33123,4522,64528,8.0,18.2,29.2,35.8
33124,2300,71433,13.1,18.7,25.9,36.6
33125,4597,67421,5.3,11.4,29.8,23.2
33126,2967,71099,8.6,18.2,21.8,23.0
33127,4683,113823,5.8,22.6,43.3,28.2
33128,3982,64383,4.5,12.0,22.6,37.7
33129,2214,107081,13.7,19.4,41.5,19.2
33130,2236,148518,7.4,21.9,48.1,29.6
33131,178,42441,11.2,13.8,34.7,27.3
33132,477,122394,7.5,8.1,43.5,23.2
33133,264,42837,9.5,5.8,48.3,30.8
33134,4944,29826,7.2,19.8,36.2,24.1
33135,1820,81049,11.9,15.5,27.9,17.7
33136,3084,71100,12.4,8.5,20.6,36.7
33137,254,44168,8.2,5.2,33.0,20.5
33138,1246,145998,13.3,13.5,24.6,30.4
33139,1163,126671,7.3,13.6,45.6,39.6
33140,2316,111187,12.1,24.5,43.8,21.3
33141,2939,101963,10.8,7.8,42.0,27.1
33142,1563,64734,8.5,8.7,22.8,31.7
33143,3570,147072,13.7,24.1,39.4,38.0
33144,1616,29294,9.9,6.9,29.4,36.8
33145,3150,43481,13.1,21.3,34.6,39.6
33146,4523,122777,11.8,21.6,49.1,29.6
33147,1626,100193,9.4,9.4,22.8,15.9
33148,3710,144113,6.9,12.2,39.7,18.4
33149,2492,48881,14.4,23.2,47.8,37.8
33150,888,78541,3.7,17.7,21.5,27.2
33151,2648,125631,13.7,21.8,38.6,23.0
33152,4757,144147,9.1,21.4,37.7,33.0
33153,4708,94577,12.0,15.3,37.8,38.9
33154,615,93154,7.0,6.3,28.3,33.0
33155,3162,40532,7.6,15.8,41.6,21.9
33156,4862,37441,5.3,5.6,45.5,19.3
33157,1667,41093,14.5,11.5,29.2,28.6
33158,1548,125058,3.5,7.6,25.4,18.9
33159,1066,32659,7.6,13.4,48.6,36.8
33160,463,139258,7.0,6.9,44.9,20.2
33161,207,98664,12.8,13.0,48.0,32.1
33162,3194,89480,9.0,5.7,23.9,16.6
33163,722,89778,5.0,11.3,46.3,18.5
33164,4516,64857,9.1,13.0,45.2,31.8
33165,609,112679,5.8,9.3,33.6,32.2
33166,1164,42081,3.2,24.2,32.2,37.5
33167,3965,45341,9.5,10.8,32.7,39.8
33168,403,38729,7.3,17.2,38.0,33.3
33169,1068,49293,5.9,10.6,38.2,19.8
33170,1538,37559,5.1,20.9,44.2,26.8
33171,3621,68450,8.4,18.7,30.9,16.3
33172,3971,132008,13.4,20.7,21.0,31.1
33173,3600,74960,12.1,8.3,29.5,30.2
33174,2299,64323,3.1,12.0,40.3,18.4
33175,4454,26038,11.8,9.0,45.8,37.1
33176,4001,88567,3.9,19.1,28.4,17.5
33177,2370,121941,9.6,18.6,41.6,17.0
33178,329,99271,12.4,24.5,33.0,21.3
33179,2586,69736,8.4,23.0,22.6,39.0
33180,249,138903,7.5,23.7,22.7,38.6
33181,1009,55280,14.3,16.6,25.1,18.6
33182,3628,139268,3.4,8.0,41.2,25.0
33183,1077,145920,4.3,23.7,45.3,27.4
33184,734,144754,13.4,22.5,22.1,31.4
33185,4817,51877,13.6,13.3,28.4,28.8
33186,2290,78993,7.5,16.1,46.9,26.3
33187,4249,96818,9.5,7.0,39.4,23.5
33188,3574,99437,5.0,12.4,30.2,39.2
33189,3880,42697,13.6,21.1,38.5,18.0
33190,1965,62169,8.6,24.5,29.9,25.4
33191,398,70227,9.8,14.7,24.7,18.7
33192,2839,146357,4.4,10.7,20.0,28.0
33193,3825,85099,10.4,20.5,42.4,33.5
33194,3491,65113,11.3,22.1,33.6,29.2
33195,4640,70662,6.5,17.7,45.4,18.9
33196,197,48380,13.8,14.7,44.1,23.9
33197,3297,100500,5.4,22.9,21.1,22.1
33198,2205,51015,13.8,18.5,35.7,30.7
33199,4372,86750,11.4,5.0,30.2,16.5
33200,4914,113653,13.0,24.4,47.3,25.7
33201,3622,110235,11.4,19.3,49.3,30.3
33202,4518,89219,8.1,14.7,27.3,36.8
33203,945,115520,7.0,5.3,26.3,32.6
33204,4285,106115,11.8,5.9,24.4,39.0
33205,4326,95350,6.6,24.4,47.0,34.7
33206,3981,57179,3.7,20.9,33.4,33.5
33207,1152,121439,6.0,6.9,26.8,36.7
33208,3948,111642,12.1,20.0,29.2,33.1
33209,3715,30243,12.5,8.5,32.1,37.6
33210,3257,144021,6.3,12.8,49.4,18.5
33211,2205,88083,6.9,15.1,46.9,36.9
33212,1093,125757,9.6,23.1,34.8,18.1
33213,3196,116694,6.1,6.0,46.0,33.3
33214,289,116333,10.3,7.7,27.2,33.0
33215,2223,107482,6.4,20.4,35.8,34.5
33216,2518,135273,4.5,24.9,43.5,17.9
33217,2998,39917,4.9,20.5,25.0,36.7
33218,4701,33054,6.0,20.6,35.6,16.3
33219,2066,78334,5.0,15.6,30.5,18.5
33220,4378,74113,14.7,11.9,43.3,33.4
33221,4349,120306,10.9,7.8,45.8,39.6
33222,3511,90216,5.2,8.6,24.0,22.5
33223,4046,133251,8.1,13.9,44.0,38.9
33224,1146,101565,6.2,24.3,39.4,30.3
33225,2673,147792,11.2,17.1,50.0,20.2
33226,705,98036,13.4,22.3,30.9,38.4
33227,1466,66704,7.8,9.9,33.1,39.6
33228,3026,139094,8.1,12.9,36.3,31.6
33229,2058,121187,7.8,19.6,43.8,33.4
33230,1164,66329,8.4,6.4,34.3,33.3
33231,617,145547,3.4,10.5,25.7,17.6
33232,2554,104765,10.1,16.3,44.9,21.4
33233,4333,89387,14.4,19.0,26.5,16.5
33234,3907,76243,12.4,13.7,24.1,34.5
33235,2689,75472,13.3,22.3,32.2,27.6
33236,2372,63654,5.7,16.7,37.2,26.6
33237,2408,66425,10.3,18.0,44.9,36.7
33238,1202,56993,13.7,10.4,25.0,18.4
33239,4892,53069,3.8,11.6,23.5,38.0
33240,910,120120,13.5,5.8,48.9,17.3
33241,3863,58240,3.8,6.5,43.3,24.4
33242,4668,100024,14.8,24.3,32.5,25.7
33243,176,48516,4.0,16.0,42.2,36.4
33244,2409,135764,7.4,7.4,24.7,33.2
33245,1125,41619,3.7,11.2,22.5,36.8
33246,2164,95701,3.7,17.7,31.7,17.0
33247,4539,147588,13.4,22.2,44.7,31.9
33248,2841,26678,3.8,6.3,26.8,37.9
33249,4099,45712,12.5,14.1,23.6,23.6
33250,3328,47944,13.9,6.4,37.3,15.9
33251,4369,31064,14.2,14.2,48.9,35.2
33252,3658,107185,13.4,19.4,27.8,35.1
33253,945,31333,14.5,20.5,36.3,17.4
33254,792,89694,3.6,10.5,42.2,22.0
33255,4148,92940,15.0,10.3,30.5,19.1
33256,1432,131634,3.2,24.8,30.1,27.1
33257,3137,54218,5.0,7.3,39.9,16.6
33258,4432,71584,4.0,17.9,33.5,18.0
33259,1374,55177,11.9,19.7,47.6,24.0
33260,1344,40711,4.0,20.5,24.4,20.5
33261,437,100093,6.5,18.3,31.5,35.0
33262,3394,41003,10.7,13.3,20.9,18.6
33263,436,72988,9.0,7.4,25.8,28.0
33264,1967,123113,4.6,16.4,32.7,25.3
33265,4105,108872,9.3,16.8,31.1,22.3
33266,594,66032,7.1,18.0,29.8,29.2
33267,4742,139850,10.0,23.5,21.0,25.1
33268,3986,131277,9.5,13.8,37.5,27.1
33269,260,139910,14.9,24.2,46.7,35.1
33270,2136,145781,13.4,9.3,28.6,33.7
33271,1841,139872,3.0,10.1,29.1,16.1
33272,1607,139782,5.1,7.5,40.3,24.0
33273,3660,78024,14.0,6.5,43.2,29.2
33274,1475,91219,9.5,14.3,47.7,34.3
33275,1653,134876,12.1,17.7,29.5,27.5
33276,2381,91511,9.0,12.9,29.9,27.6
33277,1968,36411,12.4,16.0,37.4,38.5
33278,1701,73446,4.6,13.0,27.7,34.1
